# M=30, N=15, max=1, PBC
# U/t                  E0/t                S1(l=15)             S1_OP(l=15)          S2.0(l=15)           S2.0_OP(l=15)        Sigma2_n(l=15)       H(2.0)              S(2.0)_OP(5) 
  -0.19045943341302143  -19.994858990647185  1.478889321463521    0.42931270096127505  1.157147701552923    0.23373708157853806  0.4779710839354223   0.9146647430860853   0.2335265115483061   
  -0.13996591336366884  -19.763775349822208  1.4787764233016587   0.43470478162267506  1.1561596833278942   0.23736742594669805  0.4727533240887638   0.9099242141623026   0.2371472785234643   
  -0.1028589477174549   -19.59522292441363   1.4787171083245474   0.4386214658373708   1.1554856651325869   0.2400131442044468   0.4690211511857001   0.9065187587909728   0.23978592316826072  
  -0.07558956942646847  -19.4720353057346    1.4786857047685027   0.44147613288320986  1.155017301259347    0.24194607844056915  0.466331049878562    0.9040566774250296   0.24171364497215217  
  -0.055549693370130444 -19.381871184098106  1.478668987493628    0.4435616431592748   1.1546872332098812   0.2433606548361324   0.464381568954515    0.9022685651178892   0.24312438519833626  
  -0.04082267509827884  -19.31580701494005   1.478660053316137    0.44508775264794354  1.1544521330660837   0.24439710309885393  0.4629633670014357   0.9009657241874371   0.24415801209152893  
  -0.030000000019365043 -19.267363024139797  1.4786552651013405   0.4462058207060922   1.1542833269014592   0.24515713181376997  0.4619288073265082   0.9000142457907924   0.24491596654785977  
  0.030000000019365043  -19.00040802237728   1.4786551367657574   0.4523530804202245   1.1534066306714803   0.24934636972637242  0.4563069881227193   0.8948282335599784   0.24909370106023185  
  0.04082267509827884   -18.952544973970824  1.4786597299129618   0.4534529677707272   1.1532588655235263   0.2500977893827558   0.45531278641302464  0.8939083789344285   0.24984304673102642  
  0.055549693370130444  -18.887556551573528  1.4786681724334103   0.4549454034505014   1.1530627362557895   0.2511182910069022   0.4539693397318558   0.8926641100935357   0.25086072751160227  
  0.07558956942646847   -18.79938448409558   1.4786836501818845   0.45696852918899794  1.1528048636814177   0.25250332039805445  0.45215837042478313  0.8909845071706538   0.25224192180460636  
  0.1028589477174549    -18.679885948174704  1.4787119271903595   0.4597075709252672   1.1524703005252177   0.25438147749980156  0.4497250547569962   0.8887235332576828   0.25411486874207023  
  0.13996591336366884   -18.51816609404191   1.4787633485753375   0.46340977664055993  1.152044446156019    0.25692553966831044  0.44646942700017433  0.8856910970163643   0.25665186251898103  
  0.19045943341302143   -18.29973972286819   1.4788562836016943   0.46840340706878336  1.151517358093811    0.26036686805926207  0.44213774154068375  0.8816434667811849   0.26008362665413076  
  0.2591687854867744    -18.0055173817453    1.4790228886659005   0.47512163762321785  1.1508922458121273   0.2650141648327423   0.43641533220665707  0.8762742235355631   0.26471804637130775  
  0.35266543729042454   -17.610654832204293  1.4793183995045884   0.4841326633557148   1.150200712267167    0.27127794126867144  0.42892321830623814  0.8692076874557612   0.27096465141868253  
  0.4798915518535437    -17.083400441593326  1.479835296747196    0.4961786365304887   1.1495277435101636   0.2797027468202389   0.4192208304133658   0.8599971924965037   0.27936699028563566  
  0.6530152297026794    -16.384272684283733  1.480722816219506    0.5122296553810736   1.14904791540224     0.29100999704905417  0.4068153800110679   0.8481295737706367   0.2906459757947199   
  0.8885942846390915    -15.466305203274894  1.4822068323509352   0.533566683273476    1.1490649134796718   0.30615211046069046  0.3911720565449883   0.8330323017122883   0.30575552530058137  
  1.2091598584197905    -14.277963899489857  1.484573038056762    0.5619114321550317   1.1500028187323423   0.32635222181195134  0.37170406641007503  0.8140659248286316   0.3259261870167397   
  1.6453713336763087    -12.77242315907912   1.4878259075556268   0.5994727573143124   1.1520546713950768   0.3528931158964079   0.3476921751332611   0.7904547826805646   0.3524631034971425   
  1.8232966264420694    -12.195399104699984  1.488799427168639    0.6143369217021135   1.1527499755141828   0.36317767164284354  0.3385111590250318   0.7813769639572321   0.3627600225217885   
  2.0204622020290017    -11.58147207917404   1.4892006391645052   0.6301825213490782   1.1530431673441344   0.3738958024969672   0.3286663361345319   0.7716184279086071   0.3735020726604159   
  2.238948644244412     -10.933123442313928  1.4880584356683422   0.6462921074999635   1.152197051478066    0.3843805828751887   0.31812135200298286  0.7611424776098541   0.38402611585640345  
  2.4810615246995535    -10.25515955320167   1.4831696462265873   0.6607003392457498   1.1485698942264355   0.39300401761536696  0.30689456895046163  0.7499676724317407   0.39270802324282855  
  2.7493557322847186    -9.555711478144685   1.4698927956936625   0.6687964146088005   1.1386999286294546   0.3961259394892321   0.2951718557340044   0.7382807654585772   0.3959089083857056   
  3.0466624335574264    -8.847147651555046   1.4401771103453758   0.6618955476126132   1.1165586477443494   0.38707565367698293  0.2835120343580897   0.72664251203594     0.38694914627059357  
  3.376118948542384     -8.145667718614185   1.385431630076061    0.6295464626367325   1.0761043190026196   0.3584894738359684   0.272977882670844    0.7161190729221248   0.3584390281395769   
  3.741201857206702     -7.4679176036672015  1.3060794641535869   0.5694480061645619   1.0193517449844096   0.3109032220631379   0.2647203920120589   0.7078657819881887   0.3108914366187565   
  4.145763685965449     -6.825944431643651   1.216090124597035    0.49381806520256066  0.9585459355065478   0.2561174636395216   0.2591180793433381   0.7022647850041903   0.25611597832213306  
  5.090862259841395     -5.6673321808509565  1.0586298983954883   0.3524697009332208   0.8617046164286396   0.16500372116321932  0.25354899650283613  0.6966961453007249   0.16500371803893904  
  5.641372129238835     -5.151426697605654   0.9985201813079392   0.296564986462985    0.8278680776283227   0.132457404181681    0.25226324276077605  0.6954104140709187   0.13245740422271343  
  7.676530046391538     -3.841732024821162   0.873328987624406    0.17737771065090918  0.7634676747755533   0.0697030670691494   0.2506174450069665   0.6937646246030224   0.0697030670998337   
  10.445883058791077    -2.8456273773495924  0.8000289991317276   0.10597989046965431  0.7304974197377372   0.037175914944343066 0.25017432501848447  0.693321505003877    0.03717591496588485  
  14.214296331612761    -2.100105567275552   0.7564148832497833   0.06297790287832769  0.7131437270151013   0.019946568299452645 0.2500499782323047   0.6931971587172834   0.01994656830225378  
  19.34218668405074     -1.546868145309878   0.7304291731079563   0.03718927789895693  0.7038965770258374   0.010734953157503313 0.25001444331668665  0.6931616238683436   0.010734953157811755 
  26.319993406119035    -1.1381725468419228  0.7150020147893533   0.02182533342253072  0.6989380825979306   0.005786710248043472 0.2500041918936944   0.6931513723498759   0.005786710251897221 
  35.81508462377594     -0.836982867231348   0.7058918491448085   0.012735334388678164 0.6962704274796728   0.003122027589480628 0.2500012193048491   0.6931483998901935   0.0031220275885378212 
  48.73558540900003     -0.6153074597976672  0.7005427875605393   0.007392669442790432 0.6948326995443711   0.0016851638614454336 0.2500003551615606   0.6931475356829241   0.001685163862875719 
  66.31723225305974     -0.45226825156355893 0.6974194834088835   0.004271382938866044 0.6940571038910847   0.0009098198358263628 0.25000010350272106  0.6931472840552584   0.0009098198361006553 
  90.2415607978742      -0.3324002359105296  0.6956051684949834   0.0024577011496951973 0.6936384881610671   0.0004912774282419291 0.25000003017251515  0.6931472107328251   0.0004912774282285246 
  100.0                 -0.2999700000002454  0.6951898114929879   0.0020424366527296103 0.6935472605852482   0.00040006001772858687 0.2500000199960084   0.6931472005675196   0.0004000600173000909 
